,texto,doc_id,tiempo_segundos,dificultad
80,"Con el registro de seis aspirantes concluyó este viernes 11 de diciembre la primera etapa del Proceso de Nombramiento de Rector de la Universidad de Sonora para el periodo 2021-2025.
En esta ocasión y de acuerdo con el orden de registro, los aspirantes que atendieron la mencionada convocatoria son: Juan Bautista Lagarda Muñoz, Jesús Guillermo Moreno Ríos, María Rita Plancarte Martínez, Joel Enrique Espejel Blanco, Gustavo Lorenzana Durán, y Ezequiel Rodríguez Jáuregui.
Tal como lo estipula en numeral 3 de la convocatoria del Proceso de Nombramiento de Rector, la Junta Universitaria difundirá el próximo 18 de diciembre, en el sitio https://procesorector.unison.mx/ la información curricular de los aspirantes que cumplan con los requisitos, así como el documento que contiene su visión sobre la Universidad de Sonora y la síntesis ejecutiva de su programa para el desarrollo de la misma.
Se invita a la comunidad universitaria y en general a brindar seguimiento a este proceso a través del sitio https://procesorector.unison.mx/",80,124.25,2
81,"Frente al exceso de nutrimentos críticos u otros elementos dañinos asociados con enfermedades crónicas no transmisibles, como la diabetes, la académica Armida Espinoza López abordó en Radio Universidad de Sonora el tema Lo que debes saber del nuevo etiquetado de alimentos: Adiós, tigre Toño.
Al ser entrevistada en el programa Alimentación: Problema de nuestro tiempo, que produce el Departamento de Investigación y Posgrado en Alimentos (DIPA) de la máxima casa de estudios sonorense, señaló la importancia y necesidad de reducir el consumo de alimentos nocivos para la salud y permitir que las familias elijan sus compras según el valor nutricional, lejos del exceso de calorías.
La profesora investigadora del DIPA destacó el hecho de que el pasado 5 de abril se publicó en el Diario Oficial de la Federación la modificación a la Norma Oficial Mexicana 051, sobre el etiquetado para alimentos y bebidas no alcohólicas, donde comenzarán a verse sellos para advertir al público sobre exceso de grasas saturadas, trans, azúcares, sodio y calorías.
En su intervención planteó que el objetivo del nuevo sistema de etiquetado frontal es mostrar de manera veraz, clara, rápida y simple, cuándo un producto preenvasado tiene exceso de nutrimentos críticos u otros elementos dañinos, asociados con enfermedades crónicas no transmisibles, como la diabetes, la obesidad y las enfermedades cardiovasculares.
Afirmó que el etiquetado de alimentos y bebidas preenvasados vigente se basa en las llamadas guías diarias de alimentación, pero que, sin embargo, para interpretar su información se requiere tiempo y un mínimo conocimiento matemático.
Consideró que en ese proceso puede que el consumidor no disponga de mucho tiempo para hacer cálculos en el momento de la compra; además, de que el etiquetado emplee términos no específicos sin tomar en cuenta a la población no alfabetizada ni a los niños y adolescentes, los cuales difícilmente saben qué son las calorías y cuántas deben consumir al día, por ejemplo.
En relación con el nuevo etiquetado, Espinoza López indicó que el Fondo de las Naciones Unidas para la Infancia (Unicef) celebra la revocación de la suspensión del etiquetado frontal. “La implementación del etiquetado es clave para proteger la salud de la niñez mexicana y permitirá a niños y familias tomar decisiones informadas en el consumo de alimentos ultraprocesados y bebidas azucaradas”, reiteró.
Hizo referencia a que María del Carmen Iñárritu, nutrióloga y académica de la Facultad de Medicina de la UNAM, sostiene que el nuevo sistema de etiquetado se basa en el Modelo de perfil de nutrientes de la Organización Panamericana de la Salud (OPS), que indica cómo “los criterios para la inclusión de los nutrientes críticos (azúcares libres, sodio, grasas saturadas, grasas totales y ácidos grasos trans) se basaron en las metas de ingesta de nutrientes de la población establecidas por la Organización Mundial de la Salud para prevenir la obesidad y las enfermedades no transmisibles.
Armida Espinoza precisó que, según la modificación de la Norma 051, se considera que un alimento tiene exceso de calorías si en 100 gramos o en 100 mililitros de producto hay 275 kilocalorías o más. “Habrá excesos de azúcares en los productos si tiene 10% o más de azúcares libres; de grasa saturada, si contienen 10% o más de energía proveniente de grasas saturadas; de grasas trans si hay 1% o más de estos nutrimentos, y de sodio si tiene 1% o más”, explicó en el programa conducido por el académico Francisco Javier Parra Vergara.
Etiquetado semejante
La académica del DIPA dio a conocer que también Chile, implementó desde el año 2016 un etiquetado semejante con resultados muy positivos.
Indicó que con base en la evaluación que hizo de la Ley 20.606 sobre la Composición Nutricional de los Alimentos y su Publicidad, que incluye el uso de un nuevo etiquetado frontal, el Ministerio de Salud del gobierno de Chile anunció en julio pasado que ya se han obtenido algunos resultados positivos con dicha normatividad, la cual entró en vigencia el 27 de junio de ese año.
Mencionó que disminuyó un 14% la compra de cereales para el desayuno, el 25 en bebidas azucaradas y 17 de postres envasados; asimismo, se registró una reducción promedio de entre 46 y 62% de la exposición de preescolares, niños y adolescentes a la publicidad de alimentos. “Además, las madres de éstos ya saben que, en la medida en que tenga más de un sello de advertencia, un producto es menos saludable”, añadió.
Evitar riesgos y estrategias educativas
Armida Espinoza López comentó un aspecto que calificó de sustancial: el nuevo etiquetado frontal de advertencia de alimentos y bebidas no alcohólicas preenvasados (NOM 051) busca evitar riesgos de hipertensión y problemas cardiovasculares. “El propósito es intensificar acciones para prevenir diabetes, padecimientos que su prevalencia se ha disparado en México”, puntualizó.
Ahora bien, apuntó, no basta sólo con volver comprensible la información del etiquetado para enfrentar estas enfermedades, ya que el problema de sobrepeso y obesidad en México es complejo y multicausal. Es por ello, planteó, deben ponerse en marcha otras estrategias o medidas educativas en distintos ámbitos y en diferentes niveles, como promover la salud alimentaria en las escuelas por medio de la divulgación de nuestra guía alimentaria que es el “plato del bien comer”, integrado por frutas y verduras, cereales y leguminosas y productos de origen animal.
Asimismo, señaló que debe fomentarse e impulsarse la cultura de la actividad física en contra de la vida sedentaria, así como disminuir el tamaño de las porciones de comida, revisar los mecanismos publicitarios que se utilizan para favorecer la compra de alimentos y bebidas no alcohólicas preenvasados. Incluso, respecto a ese tema, concluyó, hay que involucrar más a la sociedad en su conjunto y a cada individuo en particular, ya que éste es finalmente quien influido por campañas publicitarias.",81,222.33333333333334,3
82,"Artículo 2. Se entiende por:
I. Comunidad universitaria: estudiantes y personal académi-
co, administrativo, de servicios y de confianza de la Uni-
versidad de Sonora.
II. Consejo: Consejo Consultivo de la Defensoría de los De-
rechos Universitarios.
III. DDHH: Derechos Humanos.
IV. Defensoría: Defensoría de los Derechos Universitarios
6
V. Normatividad Universitaria: Reglamentación jurídica apli-
cable a actos o procesos de la Universidad de Sonora.
VI. Queja o denuncia: escrito presentado ante la Defensoría
de los Derechos Universitarios para denunciar actos viola-
torios de los derechos universitarios.
VII. Recomendación: es la disposición de cumplimiento obliga-
torio, que se emite por este organismo defensor cuando se
ha demostrado en el procedimiento de queja, que la per-
sona o instancia administrativa señalada como responsable
ha violentado los derechos establecidos en la normatividad
universitaria vigente. Por medio de este instrumento la De-
fensoría solicita a las autoridades y/o personas responsa-
bles, una justa reivindicación de los derechos violentados.
CAPÍTULO II
Objeto y finalidades",82,50.5,2
83,"artículo
31 de la Ley Número 169 Orgánica de la Universidad de Sonora, elija, en sesión plenaria,
a la persona titular de la Jefatura de Departamento.
ARTÍCULOS TRANSITORIOS
PRIMERO. El presente reglamento transitorio estará vigente a partir del día hábil siguiente
a su publicación en los medios electrónicos de la Universidad y hasta la entrada en vigor
del Reglamento General de Elecciones, aprobado por el Colegio Universitario.
SEGUNDO. En aquellos departamentos en los cuales la titularidad de la Jefatura de
Departamento quedó vacante después de la entrada en vigor de la Ley Número 169
Orgánica de la Universidad de Sonora, así como en aquellos en los cuales el periodo para
el cual fueron nombrados los actuales titulares concluirá durante 2023, los Colegios
Departamentales deberán solicitar al Colegiado Permanente de Asuntos Electorales el
nombramiento de la Comisión Electoral que llevará a cabo el proceso de designación de
Página 12 de 22
REGLAMENTO TRANSITORIO PARA LA
ELECCIÓN DE CANDIDATURAS A LA TITULARIDAD
DE LAS JEFATURAS DE DEPARTAMENTO
candidatas(os) al cargo. Esta solicitud deberá realizarse en un plazo máximo de diez días
hábiles a partir de la entrada en vigor del presente reglamento.
TERCERO. En caso de que el número de aspirantes registrados sea de tres o menos, el
proceso deberá continuarse en cada una de sus etapas, conforme a los términos
establecidos en el presente reglamento.
CUARTO. En caso de que no se reciban solicitudes de registro o bien, ningún(a) aspirante
cumpla con los requisitos establecidos en la Ley Orgánica y en la convocatoria, la Comisión
Electoral procederá a emitir una nueva convocatoria.
Página 13 de 22
REGLAMENTO TRANSITORIO PARA LA
ELECCIÓN DE CANDIDATURAS A LA TITULARIDAD
DE LAS JEFATURAS DE DEPARTAMENTO
ANEXO 1. Diagrama del procedimiento para la elección de titular de la Jefatura de
Departamento
Página 14 de 22
REGLAMENTO TRANSITORIO PARA LA
ELECCIÓN DE CANDIDATURAS A LA TITULARIDAD
DE LAS JEFATURAS DE DEPARTAMENTO
ANEXO 2. Proyecto sugerido de convocatoria
Con fundamento en el",83,186.8,4
84,"ARTÍCULO 23. La Comisión Electoral Departamental resolverá en primera y única instancia
los recursos sobre actos u omisiones durante el periodo de elección de candidatas(os),
excepto cuando un tercio de sus integrantes no estuviese de acuerdo, o cuando el acto u
omisión recurrida sea contra la actuación de la Comisión Electoral Departamental, en cuyo
caso se turnará al Colegiado Permanente de Asuntos Electorales para que resuelva en
definitiva.
La Comisión Electoral Departamental emitirá su dictamen a más tardar tres días hábiles
contados a partir de la interposición del recurso y comunicará su resolución a la persona
recurrente y a las instancias correspondientes, a más tardar el día hábil siguiente de dicha
resolución.",84,58.71,3
85,"Tonatiú López Álvarez, estudiante de la Licenciatura en Cultura Física y Deporte, avanzó a la etapa semifinal del Campeonato Mundial de Atletismo, en la prueba de los 800 metros, colocándose como el primer mexicano avanzar a esta fase clasificatoria.
El semifondista olímpico logró su pase al llegar en segundo lugar al correr en el quinto heat eliminatorio y registrar un tiempo de 1 minuto 44 segundos y 67 centésimas, clasificando así a la siguiente fase de esta competencia, misma que es considerada la más importante del año en esta disciplina y a la vez representa un escalón en el camino a los Juegos Olímpicos de París 2024.
La semifinal está programada para realizarse la tarde de este jueves 21 de julio a las 19:00 horas, tiempo de Sonora.
El universitario se encuentra acompañado de su entrenador Conrado Soto y su familia en la ciudad de Eugene en Oregon, Estados Unidos y donde se lleva a cabo la edición 2022 del Campeonato Mundial de Atletismo, mismo que reúne a los mejores atletas del orbe y a la cual López Álvarez clasificó desde el año pasado.",85,45.5,3
86,"ARTÍCULO 15. Los Coordinadores de Servicio Social observarán y harán cumplir las disposiciones del presente Reglamento, implementarán las acciones necesarias para regular los procesos de asignación, prestación, supervisión, evaluación y acreditación 13 Reglamento de Servicio Social Universitario de servicio social de los programas educativos de la división correspondiente y tendrán a su cargo las funciones siguientes: I. Establecer vínculos con las entidades públicas, sociales y priva- das, con el fin de promover la formulación de programas y pro- yectos de servicio social. II. Promover convenios con los diversos sectores de la comunidad, con el fin de promover el servicio social, con el apoyo de la Di- rección de Vinculación y Difusión de la Universidad de Sonora y de la Dirección de Servicios Estudiantiles. III. Planear y diseñar acciones de promoción y difusión de las acti- vidades más relevantes de los programas y proyectos de servi- cios social a su cargo. IV. Planear y diseñar estrategias que permitan la operatividad de los programas y proyectos de servicio social, de acuerdo con el presente Reglamento. V. Informar a los Tutores de Servicio Social sobre los procedimien- tos establecidos para su realización. VI. Mantener comunicación constante con las Unidades Recepto- ras, prestadores y Tutores de Servicio Social. VII. Supervisar la realización, así como facilitar la evaluación y acre- ditación del servicio social. VIII. Las demás que en apoyo al programa le sean encomendadas por el Director de División. Los Coordinadores Divisionales presentarán informes semestral- mente ante el CISSU y los Directores de División correspondien- tes. Los Responsables de Servicio Social de los departamentos y los programas educativos informarán a sus respectivos Coordi- nadores Divisionales semestralmente sobre su ámbito de compe- tencia.",86,62.0,2
87,"ARTÍCULO 110. El estudiantado involucrado en la doble titulación deberá pagar las cuotas escolares cuando sea aplicable, en la institución de origen. Otros gastos (transporte, alojamiento y similares) serán sufragados por cada estudiante. La existencia de un convenio específico de doble titulación no implica ninguna obligación de las instituciones para proporcionar apoyo financiero. 48 Reglamento de Estudios de Posgrado",87,13.0,1
88,"ARTÍCULO 18. Las(os) aspirantes podrán realizar campañas con el objetivo dar a conocer a
la comunidad departamental su experiencia, trayectoria y programa de trabajo, las cuales
se sujetarán a lo siguiente:
I. Se llevarán a cabo en periodo ordinario de clases, y tendrán una duración de cinco
días hábiles, de acuerdo con lo establecido en la convocatoria;
II. Las campañas electorales deberán enfocarse exclusivamente en la difusión de los
méritos y propuestas de plan de trabajo de las(os) aspirantes, ante la comunidad
departamental. Con la finalidad de mantener el carácter preminentemente académico
de las campañas, y garantizar la equidad y transparencia del proceso, deberá evitarse
el uso de medios de comunicación externos, exceptuando redes sociales. Asimismo,
se evitará el uso de instrumentos comerciales de publicidad, la distribución de
obsequios y la organización de eventos artísticos y/o sociales;
III. Cada aspirante tendrá derecho a participar, en igualdad de circunstancias, en foros
organizados por la comisión para la consulta a la comunidad departamental, y
IV. Las Direcciones Administrativas de Campus, las Coordinaciones Generales de las
Facultades Interdisciplinarias y las Jefaturas de Departamento proporcionarán en la
medida de sus posibilidades, las facilidades logísticas y de uso de infraestructura,
necesarias para la realización de las campañas electorales, en igualdad de
condiciones.",88,58.0,1
89,"Laura Alicia Quijada Chan, egresada de Ingeniería en Sistemas de Información (ISI) de la Universidad de Sonora, participó recientemente como conferencista en el X Encuentro Universidad-Empresa en ISI, donde compartió algunas experiencias profesionales y destacó la importancia en desarrollar las habilidades sociales y comunicativas tan necesarias en el ambiente laboral para la resolución de problemas y el trabajo colaborativo.
Desde septiembre del 2016 a la fecha, Quijada Chan se desarrolla profesionalmente en la empresa Transportes Pitic, en el Departamento de Tecnología de la Información (TI) como soporte técnico, ahí maneja diferentes herramientas sobre DevOps, administrando servers, Cloud de Google y Oracle, Base de datos SQL y Oracle, Apis de Google y como administradora de Google G-suite.
En su conferencia Expande tu mente como TI, ¿Es igual a como lo imaginé?, expuso que las habilidades y conocimientos técnicos adquiridos en su formación universitaria deben complementarse con las habilidades sociales, por ello la importancia de desarrollar competencias de comunicación, capacidad de resolución de problemas y habilidades interpersonales.
“Tienes que aprender a comunicarte con tus compañeros y con los usuarios, hay que saber resolver los problemas rápidos, ser colaborativos, fortalecer la comunicación entre el equipo, aprender a comunicarte por teléfono, por correo o por chat”, recomendó.
Destacó que durante su etapa universitaria colaboró en el Centro de Servicios de Tecnologías de la Información de la Unison (CSTI), lo que representó un escenario real para poner en práctica lo aprendido en el aula; ahí obtuvo valiosas experiencias que le permitieron involucrarse en algunos proyectos, incluido el de su tesis, con el cual se tituló.
Quijada Chan detalló que la empresa Transportes Pitic es de giro logístico y de transporte; se encarga de transportar cargas de empresas a diferentes partes de la república y cuenta con 27 sucursales y un corporativo en toda la república mexicana.
Abundó que el departamento de Tecnología de la Información (TI), al cual pertenece, está dividido en dos áreas: Desarrollo y Soporte, siendo esta última donde ha laborado desde hace cuatro años, “en el Área de Soporte manejamos todas las redes, servidores, telecomunicaciones, un poco de bases de datos, reparación de equipo, creación de servicios de apoyo, etc.”
“Algunas de las funciones del área de soporte es atender las consultas de apoyo a los usuarios, la administración de software y herramientas de asistencia técnica, delegar las consultas al departamento apropiado, el diagnóstico y solución de problemas de los usuarios, y el estar al día en los productos, procesos y servicios de la empresa”, subrayó.
Años atrás, la joven egresada de ISI pensaba que las áreas de soporte técnico únicamente se encargaban de arreglar equipos de cómputo o aparatos electrónicos, y al integrarse se dio cuenta que es un área mucho más amplia que abarca varias funciones.
Para finalizar, compartió detalles de las tecnologías que utilizan en su empleo para atender las necesidades de soporte técnico; además, recomendó incorporarse a empresas que brinden capacitación constante a sus empleados para así fortalecer su formación y mantenerse actualizados, tal como lo hace la empresa donde labora.",89,120.0,1
90,"Actualmente, México cursa por profundos problemas de inseguridad y violencia permeados por un debate suscitado por la reforma en materia de seguridad que incorpora la Guardia Nacional a la SEDENA, afirmó Patricia Fabiola Coutiño Osorio, profesora-investigadora de la Facultad de Ciencias Políticas y Sociales de la Benemérita Universidad Autónoma de Puebla.
Al intervenir en el Foro Las políticas de seguridad pública en México. Análisis y perspectivas desde los derechos humano, indicó que estudios oficiales reflejan el aumento de pérdidas humanas a causa de confrontaciones entre los grupos delictivos y la Guardia Nacional.
Asimismo, señaló la preocupación existente por el aumento de casos de tortura evidenciados por denuncias presentadas contra actores de esa institución, las desapariciones forzadas y otros aspectos que dan cuenta del riesgo de violaciones a los derechos humanos.
“Por otra parte, los delitos de narcomenudeo, las violaciones, la extorsión y la violencia familiar alcanzaron el máximo nivel en casi todas las entidades de la República”, advirtió la integrante del cuerpo académico Estudios Sociológicos Contemporáneos de su facultad.
Afirmó que la llegada de la Guardia Nacional como institución estratégica para velar por la seguridad pública, ha representado, por un lado, el aumento en diversas formas de violación a los derechos humanos de las personas; por otro, las erróneas estrategias utilizadas para combatir al narcotráfico que han contribuido a diseminar la violencia, pues la disputa entre grupos criminales ha generado más asesinatos que aciertos en los campos de batalla.
Tema prioritario
Coutiño Osorio, miembro del Sistema Nacional de Investigadores nivel II, quien impartió la conferencia Seguridad Pública y derechos humanos en México: La encrucijada entre el papel de la Guardia Nacional y la Policía, señaló cómo esa temática fue prioritaria desde las primeras comunidades políticas porque su preocupación giraba en torno al riesgo de desaparecer.
“Históricamente, la seguridad ha sido un objetivo de los Estados por cuestiones como la guerra y también importante en su interior porque ésta se relaciona con la estabilidad del sistema político”, recordó en su intervención en el auditorio Gilberto Gutiérrez Quiroz del Departamento de Sociología y Administración Pública, entidad universitaria organizadora del foro.
Enseguida, ante la presencia de académicos y estudiantes de diversos semestres de la licenciatura, sostuvo que la seguridad se orienta a la preservación del cuerpo político, a generar bienestar social y a la protección del orden social.
Hizo referencia a que, en cuanto a la seguridad interior, la policía como institución pública moderna surgió en el reinado de Luis XIV a través de la figura del Lieutenant générál (Teniente general), mientras que en México se identifican tres fases que explican la evolución de la policía: Formación, Burocratización y Transformación.
En el porfiriato, respecto a la seguridad pública, indicó que se establecieron claramente dos ámbitos de competencia desempeñados por los gendarmes municipales y la policía rural.
“En el siglo XX el desenlace de la segunda guerra mundial propició un replanteamiento acerca de la seguridad, de ahí la emergencia de estructuras supranacionales como la ONU y la OTAN que tienen como fin preservar la paz y las buenas relaciones entre naciones”, subrayó.
Sin embargo, sostuvo que las políticas y programas en materia de seguridad pública no han dado buenos resultados; por ejemplo en el periodo de Felipe Calderón en donde se implementó como estrategia rápido y furioso, lo mismo en el periodo de Enrique Peña Nieto, cuya Ley de Seguridad Interior fue declarada inconstitucional por la Suprema Corte de Justicia de la Nación.",90,103.4,3
91,"Las personas con discapacidad poco a poco han sido incluidas en las actividades considerada regulares o cotidianas en los ámbitos educativo, laboral y social, coincidieron en señalar Alejandro Ramírez y Antonio López Mejía durante su participación en el conversatorio ¿Estamos avanzando hacia una sociedad más inclusiva?
Como parte de las actividades del XI Festival de la Primavera, que organiza la Dirección de Vinculación y Difusión de la Universidad de Sonora, se llevó a cabo este espacio de intercambio de ideas donde Alejandro Ramírez, entrenador deportivo y capacitador en temas de inclusión, aclaró diferencias conceptuales entre los términos de integración e inclusión.
Explicó que el concepto de inclusión trata de buscar las mismas oportunidades para todos, sin importar su condición, y el término de integración, principalmente en el ámbito educativo, quedó obsoleto. Para integrar a una persona la puedes poner en un lugar, pero eso no garantiza la inclusión.
Por su parte, López Mejía abordó el tema con diversos ejemplos a nivel personal: “a mí no me gusta bailar, pero cuando me invitan a bailar, me siento incluido. Yo no puedo correr y no puedo jugar fútbol, pero puedo hacer las funciones de un portero”, y eso es inclusión, recalcó. Sin embargo, estar en una fiesta o en un equipo de fútbol sin ser considerado en algunas de las oportunidades que ambos contextos brindan, es sólo inclusión.
Alejandro Ramírez recordó que resultado de una convención de las Naciones Unidas en 2008 se acordó dejar de lado el término de personas o niños con capacidades diferentes y acuñar sólo el de personas con discapacidades, pues éste último conlleva la inclusión, al mismo tiempo que reconoció que poco a poco hay más avances en materia de inclusión en todos los sectores de la sociedad.
Reconoció que particularmente en el sector educativo se queda sólo a nivel de integración, y es que “la inclusión es algo que requiere de compromiso social por parte de la persona -o institución- que está incluyendo y de todo un sistema” apuntó. La inclusión es también la adecuación de espacios físicos y brindar oportunidades laborales a personas con discapacidad, apuntó.
En tanto, Antonio López Mejía, quien cursó la carrea de Ingeniería en Software, también comentó que la inclusión es brindar a todos, incluso a las personas con discapacidad, las mismas oportunidades y derechos; pero no sólo se trata de eso, sino también de formas de hablar, recalcó.
También coincidió con Alejandro Ramírez en el sentido de que hay avances en materia de inclusión en todos los espacios sociales, al mismo tiempo se requieren mejoramientos en materia de infraestructura: rampas y espacios adecuados en el estado de Sinaloa, concluyó.",91,98.0,1
92,"La cultura de la paz es columna vertebral para la formación ciudadana; se tiene que promover el respeto a través de estrategias específicas que tengan como base la armonía para combatir la violencia, así como implementar acciones prácticas en los núcleos familiares, escuelas y grupos sociales para resolver conflictos y anteponer la paz de todos los integrantes, señaló Guadalupe González Lizárraga, profesora de la Licenciatura en Educación de la Universidad de Sonora.
En el marco del Día Internacional de la Paz, que se celebra hoy 21 de septiembre, la académica universitaria dijo que el objetivo de la cultura de la paz tiene que ver con la formación y responsabilidad que tienen las instituciones de educación superior en la formación de ciudadanos que respeten y promuevan la concordia entre las interacciones positivas de los seres humanos.
Referente a las aportaciones por parte de las instituciones, incluyendo a la familia, para tener un programa más integrado en la promoción de la paz, expresó que falta un camino largo por desarrollar, porque aún está muy arraigado el sistema patriarcal, donde se sujeta a una interacción no democrática y no se fomenta la toma de decisiones libres, responsables y comprometidas.
“Se tienen que buscar estrategias de resolución basados en la democracia y la participación donde se tengan que desarrollar compromisos y responsabilidades, pero es fundamental que las instituciones, principalmente las universidades, se abran a las posibilidades de interacción democráticas”, dijo.
Comentó que algunos países desarrollados poseen instrumentos que miden la cultura de la paz y establecen como indicadores fundamentales como el conocer los derechos humanos, aptitudes y valores; sin embargo, en México no hay estudios de tal magnitud, pero el marco de referencia son las encuestas aplicadas por el Instituto Nacional de Estadística y Geografía (Inegi) que levanta datos sobre la democracia participativa, evaluación y cultura ciudadana.
González Lizárraga aseguró que el respeto a la diversidad también forma parte importante de la cultura de la paz, un reconocimiento de mujeres y hombres en términos de igualdad y la diversidad. “Si tenemos un concepto común para todos podemos desarrollar una cultura de paz a través del respeto de la identidad de los seres humanos”, agregó.
Precisó que los beneficios al tener sociedades justas y equitativas se obtiene una convivencia más sana, igualitaria y más participativa; se tiene una comunidad más responsable, civilizada, donde los individuos se sienten con niveles de felicidad más altos.
Para el combate de la violencia, indicó que es relevante trabajar con los futuros núcleos familiares y es donde entra el rol de las universidades para cambiar la figura patriarcal y moverse a la transición de una cultura de paz que sea inclusiva para cambiar y remplazar patrones sociales establecidos.
La Unison en la cultura de la paz
María Elena Carrera Lugo, docente adscrita al Posgrado en Derecho afirmó que la Universidad es pionera en la implementación de esquemas que apoyan a la cultura de la paz en conflictos sociales que afectan a un grupo específico de ciudadanos.
Recordó que, a finales del 2019, la Universidad de Sonora recibió una invitación por parte de la Asociación Nacional de Universidades e Instituciones de Educación Superior (Anuies) para formar un frente común para sumar esfuerzos en materia de cultura de paz, una de esas universidades fue la alma mater de los sonorenses donde la División de Ciencias Sociales atendió el llamado a través de Luz María Durán Moreno, actual vicerrectora de la Unidad Regional Centro para participar de una manera proactiva en el seguimiento del proyecto.
“Después de definir las líneas de acción una servidora fue designada para encabezar el trabajo, se viajó a la Ciudad de México para capacitación y fomentar la cultura de paz en las instituciones. Un dato relevante es que las instituciones de educación superior tienen mucha fortaleza y son las que registran mayor credibilidad en la sociedad mexicana”, subrayó.
Es tanto el trabajo en Anuies por medio de capacitación que fueron elegidas por parte de la presidencia de la república 30 universidades para recibir becas dirigidas a estudiantes sobre cultura de la paz; se escogieron bajo una convocatoria estricta y se capacitaron 10 alumnos en cultura de la reconciliación. Recordó que se tiene un evento virtual del 20 al 24 de septiembre denominad Semana por la paz 2021 y se trabaja el concepto de resiliencia en horario de 15:00 a 17:00 horas a través de talleres, conversatorios y conferencias, detalló.
Carrera Lugo apoyó la idea de que las universidades sean las formadoras de recursos humanos con perfiles que adquieran conocimientos basados en la cultura de la paz. “La Universidad de Sonora tiene alrededor de 36 mil estudiantes, distribuidos en sus campus, el impacto que se tiene en tema de mediación y paz al hacer promotores a cada alumno y alumnas es impresionante al impactar de manera positiva”, sostuvo.
La académica universitaria resaltó que se enfrentan problemas serios porque se ha fomentado mucho la violencia entre la sociedad y reveló que Sonora se encuentra entre las primeras entidades federativas con más altos índices de criminalidad en términos de alto impacto como son los homicidios dolosos; también sobre las llamadas al 911 el estado ocupa el primer lugar para pedir auxilio por violencia familiar.
“El alto índice de uso y abuso de drogas permitidas como el alcohol ha impactado negativo a la comunidad, se tiene un registro que al mes se reciben de 21, 000 a 26,000 llamadas al 911 para pedir auxilio en apoyo a niños, niñas y mujeres, como más vulnerables para ser violentadas, es una emergencia que se tiene que hacer un trabajo proactivo en favor de las familias”, aseveró.
Apuntó que las universidades deben de trabajar fuerte en la inclusión y cultura de la paz y ejemplificó que unas de las acciones que ha implementado la Universidad de Sonora, en la División de Ciencias Sociales, es integrar asignaturas con un marco conceptual que destaque el significado de violencia, derechos humanos, diferencias entre violencia física y psicológica, así como urbanismo y comportamiento social.
“Vamos poco a poco avanzando, por ello, es importante participar en conversatorios, talleres y conferencias que promueven los centros de estudios”, concluyó.
El Día Internacional de la Paz, también conocido simplemente como Día de la Paz, se celebra el 21 de septiembre de cada año tras la decisión de la Asamblea General de las Naciones Unidas.",92,260.0,4
